ID,Vente,Adresse,TypeB,Surface,Prix,Nombre de Chambres,Date Vente
V1749,Allée de Bellevue,Champigny-sur-Marne,Appartement,367,1329500,9,2020-11-11
V1750,Allée de la Paix,Champigny-sur-Marne,Appartement,95,357500,5,2021-12-21
V1751,Avenue Jean Jaurès,Champigny-sur-Marne,Appartement,362,1317000,10,2021-11-20
V1752,Avenue des Champs-Élysées,Aubervilliers,Villa,500,2635000,2,2020-08-20
V1753,Quai de l'Église,Aubervilliers,Villa,258,1404500,10,2020-07-19
V1754,Place Victor Hugo,Aubervilliers,Villa,470,2502500,7,2023-04-20
V1755,Chemin de l'Opéra,Aubervilliers,Villa,384,2056000,8,2021-05-11
V1756,Rue des Champs-Élysées,Aubervilliers,Villa,371,1982750,7,2022-08-06
V1757,Quai de la Paix,Aubervilliers,Villa,428,2267000,4,2022-06-22
V1758,Boulevard des Champs-Élysées,Aubervilliers,Villa,339,1799750,4,2020-08-22
V1759,Place du Lac,Aubervilliers,Villa,472,2483000,1,2021-05-23
V1760,Quai des Champs-Élysées,Aubervilliers,Villa,377,2019250,8,2022-12-17
V1761,Chemin de la Forêt,Aubervilliers,Villa,185,1021250,10,2022-05-13
V1762,Chemin de l'Église,Aubervilliers,Maison,365,1568000,7,2022-10-19
V1763,Chemin Jean Jaurès,Aubervilliers,Maison,472,2012400,6,2020-07-01
V1764,Place de la Paix,Aubervilliers,Maison,242,1046400,6,2022-06-14
V1765,Avenue des Lilas,Aubervilliers,Maison,211,936200,10,2021-12-13
V1766,Quai de la Forêt,Aubervilliers,Maison,51,219200,1,2022-09-29
V1767,Avenue des Écoles,Aubervilliers,Maison,305,1316000,7,2023-11-12
V1768,Boulevard des Lilas,Aubervilliers,Maison,456,1925200,2,2023-11-27
V1769,Boulevard de la Mairie,Aubervilliers,Maison,239,1043800,8,2022-05-25
V1770,Rue de la Forêt,Aubervilliers,Maison,49,225800,4,2021-12-04
V1771,Chemin de la Paix,Aubervilliers,Maison,262,1120400,4,2021-06-12
V1772,Allée de l'Église,Aubervilliers,Appartement,193,710500,7,2022-10-03
V1773,Place du Parc,Aubervilliers,Appartement,76,316000,10,2020-02-09
V1774,Rue de la Gare,Aubervilliers,Appartement,69,271500,6,2020-06-11
V1775,Boulevard de l'Opéra,Aubervilliers,Appartement,332,1197000,7,2020-06-10
V1776,Allée des Écoles,Aubervilliers,Appartement,448,1573000,1,2022-03-13
V1777,Quai Victor Hugo,Aubervilliers,Appartement,363,1280500,2,2021-06-27
V1778,Rue des Lilas,Aubervilliers,Appartement,415,1477500,5,2020-04-22
V1779,Rue Victor Hugo,Aubervilliers,Appartement,157,584500,7,2020-06-01
V1780,Chemin de la Forêt,Aubervilliers,Appartement,139,521500,7,2021-08-28
V1781,Chemin de la Forêt,Aubervilliers,Appartement,263,945500,5,2022-05-16
V1782,Chemin des Fleurs,Béziers,Villa,178,949500,3,2023-09-08
V1783,Rue du Moulin,Béziers,Villa,68,397000,8,2021-05-03
V1784,Quai de l'Opéra,Béziers,Villa,461,2460250,8,2021-07-03
V1785,Rue du Moulin,Béziers,Villa,109,602250,6,2020-08-29
V1786,Rue Saint-Martin,Béziers,Villa,225,1231250,10,2021-01-23
V1787,Avenue de la Liberté,Béziers,Villa,403,2120750,1,2022-01-07
V1788,Quai de la Mairie,Béziers,Villa,70,417500,10,2020-03-26
V1789,Chemin de l'Église,Béziers,Villa,152,823000,5,2020-12-05
V1790,Boulevard de l'Église,Béziers,Villa,131,732750,9,2022-08-29
V1791,Quai de la Liberté,Béziers,Villa,470,2472500,1,2023-09-24
V1792,Place de la Mairie,Béziers,Maison,398,1686600,3,2020-02-26
V1793,Rue des Fleurs,Béziers,Maison,273,1156600,2,2023-03-19
V1794,Chemin du Parc,Béziers,Maison,356,1540200,9,2020-06-01
V1795,Place des Fleurs,Béziers,Maison,500,2115000,3,2020-10-02
V1796,Avenue de l'Église,Béziers,Maison,241,1032200,4,2020-09-24
V1797,Allée du Parc,Béziers,Maison,322,1362400,2,2021-09-27
V1798,Avenue des Vignes,Béziers,Maison,61,306200,10,2022-12-29
V1799,Avenue de Bellevue,Béziers,Maison,36,201200,10,2020-06-08
V1800,Chemin de la Gare,Béziers,Maison,185,817000,8,2021-09-12
V1801,Boulevard du Parc,Béziers,Maison,88,399600,6,2023-02-10
V1802,Quai Victor Hugo,Béziers,Appartement,273,975500,4,2022-08-30
V1803,Place de la Liberté,Béziers,Appartement,497,1779500,8,2022-02-19
V1804,Boulevard des Écoles,Béziers,Appartement,379,1371500,9,2020-07-21
V1805,Rue de l'Opéra,Béziers,Appartement,387,1399500,9,2021-04-07
V1806,Quai de la Gare,Béziers,Appartement,146,556000,9,2020-07-09
V1807,Allée du Parc,Béziers,Appartement,433,1525500,2,2022-01-26
V1808,Allée des Écoles,Béziers,Appartement,163,590500,4,2021-03-31
V1809,Allée des Champs-Élysées,Béziers,Appartement,74,269000,2,2023-06-04
V1810,Rue de la Liberté,Béziers,Appartement,374,1349000,8,2020-12-28
V1811,Chemin de la Forêt,Béziers,Appartement,42,152000,1,2020-07-02
V1812,Rue des Écoles,Bourges,Villa,231,1237750,5,2020-11-26
V1813,Rue Jean Jaurès,Bourges,Villa,482,2540500,2,2020-10-20
V1814,Avenue de la Paix,Bourges,Villa,171,927750,6,2023-01-06
V1815,Rue du Parc,Bourges,Villa,294,1548500,1,2021-09-19
V1816,Place de Bellevue,Bourges,Villa,231,1252750,8,2020-03-18
V1817,Quai des Vignes,Bourges,Villa,236,1269000,6,2023-06-11
V1818,Avenue de la Forêt,Bourges,Villa,116,659000,10,2021-12-16
V1819,Rue du Lac,Bourges,Villa,155,843750,6,2023-01-15
V1820,Chemin des Lilas,Bourges,Villa,255,1343750,1,2020-08-08
V1821,Avenue de Bellevue,Bourges,Villa,160,865000,5,2021-02-01
V1822,Avenue des Fleurs,Bourges,Maison,322,1387400,7,2021-12-16
V1823,Quai de Bellevue,Bourges,Maison,338,1454600,7,2021-05-09
V1824,Boulevard Jean Jaurès,Bourges,Maison,422,1792400,4,2021-09-15
V1825,Boulevard de Bellevue,Bourges,Maison,440,1873000,5,2022-12-25
V1826,Rue du Moulin,Bourges,Maison,87,375400,2,2020-02-27
V1827,Boulevard de la Paix,Bourges,Maison,361,1526200,2,2023-04-20
V1828,Rue des Fleurs,Bourges,Maison,24,145800,9,2020-05-21
V1829,Quai des Lilas,Bourges,Maison,233,1003600,5,2021-06-28
V1830,Place de l'Opéra,Bourges,Maison,39,178800,3,2021-08-14
V1831,Boulevard de la Gare,Bourges,Maison,80,366000,6,2021-08-12
V1832,Avenue du Lac,Bourges,Appartement,277,999500,6,2020-01-25
V1833,Place du Parc,Bourges,Appartement,167,624500,8,2022-01-24
V1834,Boulevard du Parc,Bourges,Appartement,235,832500,2,2023-09-20
V1835,Quai des Écoles,Bourges,Appartement,216,806000,10,2020-07-12
V1836,Allée de l'Opéra,Bourges,Appartement,249,886500,3,2020-06-14
V1837,Avenue de la Mairie,Bourges,Appartement,228,803000,1,2020-10-05
V1838,Avenue des Champs-Élysées,Bourges,Appartement,487,1749500,9,2023-07-23
V1839,Boulevard Jean Jaurès,Bourges,Appartement,104,369000,1,2020-01-25
V1840,Place du Lac,Bourges,Appartement,384,1374000,6,2021-11-24
V1841,Place du Lac,Bourges,Appartement,336,1186000,2,2023-04-25
V1842,Allée Saint-Martin,Cannes,Villa,499,2664750,9,2021-12-14
V1843,Boulevard de la Liberté,Cannes,Villa,308,1637000,4,2022-09-01
V1844,Quai de l'Opéra,Cannes,Villa,404,2141000,4,2023-06-06
V1845,Quai des Lilas,Cannes,Villa,48,262000,2,2020-12-04
V1846,Chemin de la Paix,Cannes,Villa,128,687000,3,2022-02-22
V1847,Avenue du Lac,Cannes,Villa,74,438500,10,2022-06-23
V1848,Quai de la Gare,Cannes,Villa,38,209500,2,2023-01-30
V1849,Quai de la République,Cannes,Villa,94,503500,2,2023-04-15
V1850,Quai de la Gare,Cannes,Villa,293,1583250,9,2020-04-14
V1851,Place de la Mairie,Cannes,Villa,87,506750,10,2023-08-30
V1852,Avenue de la Gare,Cannes,Maison,349,1515800,10,2022-07-31
V1853,Rue de la Mairie,Cannes,Maison,293,1255600,5,2023-02-25
V1854,Rue de la Gare,Cannes,Maison,474,1995800,1,2023-08-16
V1855,Avenue Jean Jaurès,Cannes,Maison,374,1590800,4,2022-06-06
V1856,Avenue des Lilas,Cannes,Maison,120,554000,10,2021-03-15
V1857,Rue de la Liberté,Cannes,Maison,231,1000200,6,2021-07-05
V1858,Rue de la République,Cannes,Maison,97,427400,4,2022-06-12
V1859,Allée Saint-Martin,Cannes,Maison,354,1521800,7,2022-12-22
V1860,Chemin de la Gare,Cannes,Maison,106,450200,1,2022-08-20
V1861,Boulevard du Moulin,Cannes,Maison,311,1316200,2,2022-05-04
V1862,Allée de la Paix,Cannes,Appartement,86,326000,5,2022-03-31
V1863,Place de la République,Cannes,Appartement,119,431500,3,2021-01-26
V1864,Allée de Bellevue,Cannes,Appartement,361,1278500,3,2023-01-05
V1865,Chemin de Bellevue,Cannes,Appartement,266,966000,7,2023-09-28
V1866,Chemin des Vignes,Cannes,Appartement,52,202000,4,2021-05-03
V1867,Quai de Bellevue,Cannes,Appartement,96,346000,2,2023-03-29
V1868,Rue de l'Opéra,Cannes,Appartement,36,171000,9,2020-06-13
V1869,Avenue de l'Église,Cannes,Appartement,380,1350000,4,2022-11-28
V1870,Allée de la Forêt,Cannes,Appartement,400,1425000,5,2023-09-10
V1871,Quai de la Gare,Cannes,Appartement,105,392500,5,2020-05-19
V1872,Allée Jean Jaurès,Saint-Nazaire,Villa,231,1247750,7,2020-12-11
V1873,Boulevard de la Mairie,Saint-Nazaire,Villa,381,2015250,3,2021-04-28
V1874,Avenue du Parc,Saint-Nazaire,Villa,233,1253250,6,2020-04-15
V1875,Rue de la République,Saint-Nazaire,Villa,210,1137500,7,2022-06-26
V1876,Allée de la République,Saint-Nazaire,Villa,374,1978500,3,2020-11-19
V1877,Place de la Gare,Saint-Nazaire,Villa,69,402250,8,2023-09-19
V1878,Allée de la Liberté,Saint-Nazaire,Villa,271,1472750,10,2022-01-11
V1879,Boulevard Jean Jaurès,Saint-Nazaire,Villa,147,781750,2,2022-04-23
V1880,Rue Jean Jaurès,Saint-Nazaire,Villa,162,885500,7,2020-02-11
V1881,Chemin de la Paix,Saint-Nazaire,Villa,225,1226250,9,2022-07-27
V1882,Chemin de Bellevue,Saint-Nazaire,Maison,460,1937000,1,2022-09-01
V1883,Place du Moulin,Saint-Nazaire,Maison,25,115000,2,2022-07-13
V1884,Chemin de la Gare,Saint-Nazaire,Maison,407,1719400,2,2020-07-20
V1885,Quai des Champs-Élysées,Saint-Nazaire,Maison,124,565800,9,2023-07-08
V1886,Allée de la République,Saint-Nazaire,Maison,316,1377200,10,2021-10-27
V1887,Boulevard de l'Opéra,Saint-Nazaire,Maison,76,349200,6,2021-03-03
V1888,Chemin de la Forêt,Saint-Nazaire,Maison,233,1023600,9,2022-06-21
V1889,Boulevard de la Forêt,Saint-Nazaire,Maison,412,1745400,3,2020-05-22
V1890,Rue des Champs-Élysées,Saint-Nazaire,Maison,96,413200,2,2020-09-17
V1891,Boulevard de Bellevue,Saint-Nazaire,Maison,65,308000,7,2023-01-05
V1892,Allée Saint-Martin,Saint-Nazaire,Appartement,188,673000,3,2023-11-16
V1893,Allée des Champs-Élysées,Saint-Nazaire,Appartement,249,911500,8,2021-10-03
V1894,Chemin des Lilas,Saint-Nazaire,Appartement,459,1646500,8,2022-09-21
V1895,Boulevard des Écoles,Saint-Nazaire,Appartement,94,334000,1,2021-12-29
V1896,Avenue de Bellevue,Saint-Nazaire,Appartement,381,1338500,1,2022-05-29
V1897,Chemin de l'Opéra,Saint-Nazaire,Appartement,280,990000,2,2022-07-14
V1898,Rue de Bellevue,Saint-Nazaire,Appartement,122,437000,2,2023-04-13
V1899,Boulevard du Lac,Saint-Nazaire,Appartement,60,235000,5,2022-06-06
V1900,Avenue Jean Jaurès,Saint-Nazaire,Appartement,177,629500,2,2021-12-29
V1901,Rue de la Forêt,Saint-Nazaire,Appartement,287,1029500,5,2022-08-28
V1902,Avenue de la Mairie,Dunkerque,Villa,222,1170500,1,2020-04-05
V1903,Rue du Moulin,Dunkerque,Villa,135,753750,9,2020-07-28
V1904,Quai de l'Opéra,Dunkerque,Villa,175,923750,1,2021-12-28
V1905,Rue Victor Hugo,Dunkerque,Villa,202,1095500,7,2020-03-19
V1906,Boulevard de la Gare,Dunkerque,Villa,464,2446000,2,2023-01-05
V1907,Rue de Bellevue,Dunkerque,Villa,251,1332750,3,2021-11-17
V1908,Place du Parc,Dunkerque,Villa,389,2062250,4,2023-06-15
V1909,Avenue de la République,Dunkerque,Villa,268,1422000,3,2020-03-20
V1910,Allée des Écoles,Dunkerque,Villa,152,818000,4,2023-08-07
V1911,Allée de la Paix,Dunkerque,Villa,455,2418750,6,2020-11-15
V1912,Avenue de la Forêt,Dunkerque,Maison,200,880000,8,2023-02-07
V1913,Quai Saint-Martin,Dunkerque,Maison,99,465800,10,2022-06-05
V1914,Place de la Gare,Dunkerque,Maison,70,324000,6,2020-10-31
V1915,Allée des Champs-Élysées,Dunkerque,Maison,497,2112400,5,2020-05-25
V1916,Rue de la Liberté,Dunkerque,Maison,353,1512600,6,2023-06-25
V1917,Place de l'Église,Dunkerque,Maison,241,1022200,2,2022-09-12
V1918,Rue des Fleurs,Dunkerque,Maison,243,1045600,5,2023-04-23
V1919,Rue Saint-Martin,Dunkerque,Maison,48,226600,5,2020-04-05
V1920,Quai Jean Jaurès,Dunkerque,Maison,163,724600,8,2023-08-14
V1921,Rue de l'Église,Dunkerque,Maison,423,1781600,1,2022-03-04
V1922,Quai du Moulin,Dunkerque,Appartement,320,1140000,4,2022-07-12
V1923,Allée de la Mairie,Dunkerque,Appartement,387,1384500,6,2021-05-18
V1924,Place du Moulin,Dunkerque,Appartement,295,1067500,7,2023-01-04
V1925,Chemin Saint-Martin,Dunkerque,Appartement,290,1040000,5,2020-09-24
V1926,Place de la Mairie,Dunkerque,Appartement,381,1363500,6,2021-09-07
V1927,Rue de l'Église,Dunkerque,Appartement,67,264500,6,2023-02-05
V1928,Place de la République,Dunkerque,Appartement,46,191000,6,2021-12-01
V1929,Place de la Gare,Dunkerque,Appartement,62,267000,10,2023-02-19
V1930,Quai de la Liberté,Dunkerque,Appartement,334,1219000,10,2021-08-27
V1931,Chemin Saint-Martin,Dunkerque,Appartement,49,211500,8,2021-09-08
V1932,Rue de l'Église,Quimper,Villa,73,433250,10,2021-02-06
V1933,Rue du Parc,Quimper,Villa,108,602000,7,2020-10-01
V1934,Quai de la République,Quimper,Villa,460,2420000,1,2020-03-26
V1935,Rue du Parc,Quimper,Villa,284,1536000,9,2020-03-06
V1936,Avenue des Écoles,Quimper,Villa,153,813250,2,2022-03-27
V1937,Chemin de la Liberté,Quimper,Villa,52,298000,5,2023-07-24
V1938,Quai du Lac,Quimper,Villa,99,539750,4,2020-08-25
V1939,Boulevard de l'Opéra,Quimper,Villa,196,1054000,5,2023-03-27
V1940,Allée de la Forêt,Quimper,Villa,50,297500,7,2023-01-25
V1941,Boulevard de la Liberté,Quimper,Villa,81,475250,10,2021-03-28
V1942,Avenue de la Paix,Quimper,Maison,326,1414200,9,2023-11-07
V1943,Quai de l'Opéra,Quimper,Maison,473,2006600,4,2022-12-29
V1944,Allée du Moulin,Quimper,Maison,350,1505000,7,2020-09-05
V1945,Avenue des Écoles,Quimper,Maison,499,2115800,4,2023-04-15
V1946,Rue des Fleurs,Quimper,Maison,426,1814200,5,2021-07-02
V1947,Boulevard de l'Église,Quimper,Maison,417,1786400,7,2022-02-28
V1948,Place des Écoles,Quimper,Maison,274,1165800,3,2020-07-12
V1949,Avenue Victor Hugo,Quimper,Maison,384,1627800,3,2023-11-25
V1950,Chemin de la République,Quimper,Maison,377,1593400,2,2020-01-24
V1951,Allée des Fleurs,Quimper,Maison,148,631600,2,2023-12-14
V1952,Avenue de l'Église,Quimper,Appartement,179,656500,6,2023-01-02
V1953,Allée Victor Hugo,Quimper,Appartement,62,257000,8,2022-06-02
V1954,Chemin de la Forêt,Quimper,Appartement,340,1225000,7,2023-10-11
V1955,Quai de la Mairie,Quimper,Appartement,463,1645500,5,2023-07-06
V1956,Boulevard du Moulin,Quimper,Appartement,309,1111500,6,2021-04-23
V1957,Boulevard du Parc,Quimper,Appartement,468,1668000,6,2021-02-24
V1958,Allée de l'Église,Quimper,Appartement,342,1212000,3,2023-09-01
V1959,Rue du Parc,Quimper,Appartement,286,1011000,2,2021-12-08
V1960,Rue de la Mairie,Quimper,Appartement,29,136500,7,2022-02-04
V1961,Chemin des Écoles,Quimper,Appartement,167,599500,3,2022-11-22
V1962,Quai du Parc,Valence,Villa,29,182250,6,2023-12-14
V1963,Boulevard de Bellevue,Valence,Villa,359,1909750,5,2022-10-24
V1964,Allée de la République,Valence,Villa,162,900500,10,2023-12-29
V1965,Place Victor Hugo,Valence,Villa,399,2139750,9,2022-06-15
V1966,Boulevard de la République,Valence,Villa,68,372000,3,2022-12-05
V1967,Allée de la Mairie,Valence,Villa,97,539250,6,2020-06-17
V1968,Avenue de Bellevue,Valence,Villa,239,1284750,6,2023-06-10
V1969,Place des Champs-Élysées,Valence,Villa,125,676250,4,2020-01-07
V1970,Chemin Saint-Martin,Valence,Villa,34,218500,8,2020-11-01
V1971,Rue des Vignes,Valence,Villa,66,381500,7,2020-01-07
V1972,Chemin des Lilas,Valence,Maison,403,1737600,9,2022-12-26
V1973,Quai de la République,Valence,Maison,288,1259600,10,2023-08-19
V1974,Avenue des Vignes,Valence,Maison,154,656800,2,2023-10-25
V1975,Rue des Écoles,Valence,Maison,226,969200,4,2022-09-13
V1976,Quai des Fleurs,Valence,Maison,339,1473800,10,2021-11-08
V1977,Quai de la Gare,Valence,Maison,98,426600,3,2021-05-10
V1978,Rue de l'Église,Valence,Maison,451,1919200,5,2021-01-21
V1979,Chemin des Écoles,Valence,Maison,125,560000,7,2022-06-06
V1980,Rue des Écoles,Valence,Maison,104,471800,7,2020-12-18
V1981,Quai du Parc,Valence,Maison,298,1301600,10,2023-11-19
V1982,Boulevard de l'Église,Valence,Appartement,265,942500,3,2023-11-16
V1983,Chemin de la Forêt,Valence,Appartement,298,1093000,10,2023-05-17
V1984,Allée de l'Église,Valence,Appartement,326,1166000,5,2022-09-01
V1985,Chemin du Moulin,Valence,Appartement,493,1750500,5,2020-04-09
V1986,Boulevard des Écoles,Valence,Appartement,462,1652000,7,2021-01-27
V1987,Rue des Fleurs,Valence,Appartement,439,1556500,4,2020-11-04
V1988,Boulevard de la Paix,Valence,Appartement,370,1305000,2,2021-03-22
V1989,Quai de la Paix,Valence,Appartement,432,1562000,10,2023-02-16
V1990,Boulevard de la Forêt,Valence,Appartement,256,911000,3,2022-03-12
V1991,Avenue de la Gare,Valence,Appartement,484,1704000,2,2022-02-05
V1992,Allée de la Liberté,Colmar,Villa,85,486250,8,2021-10-15
V1993,Quai du Parc,Colmar,Villa,273,1438250,1,2023-05-23
V1994,Rue de la Gare,Colmar,Villa,442,2345500,5,2023-09-19
V1995,Chemin des Lilas,Colmar,Villa,110,592500,3,2021-07-10
V1996,Place du Moulin,Colmar,Villa,443,2345750,4,2020-02-13
V1997,Boulevard de la Gare,Colmar,Villa,327,1761750,9,2022-04-04
V1998,Allée de la Paix,Colmar,Villa,419,2224750,5,2021-07-24
V1999,Place de l'Église,Colmar,Villa,154,818500,2,2021-11-24
V2000,Chemin de l'Église,Colmar,Villa,99,549750,6,2022-01-15
V2001,Rue des Écoles,Colmar,Villa,471,2522750,10,2020-05-21
V2002,Boulevard de l'Église,Colmar,Maison,249,1085800,8,2020-08-29
V2003,Avenue des Écoles,Colmar,Maison,389,1648800,3,2021-01-18
V2004,Quai de Bellevue,Colmar,Maison,278,1192600,5,2020-02-03
V2005,Rue de la Forêt,Colmar,Maison,141,627200,7,2023-07-24
V2006,Chemin des Vignes,Colmar,Maison,155,676000,5,2022-11-06
V2007,Boulevard de la Gare,Colmar,Maison,415,1753000,2,2022-03-03
V2008,Place des Écoles,Colmar,Maison,379,1616800,5,2021-03-13
V2009,Avenue de Bellevue,Colmar,Maison,200,850000,2,2021-11-24
V2010,Chemin des Lilas,Colmar,Maison,270,1159000,5,2020-03-05
V2011,Boulevard du Moulin,Colmar,Maison,467,2006400,9,2021-07-27
V2012,Boulevard des Champs-Élysées,Colmar,Appartement,307,1094500,4,2021-02-11
V2013,Allée des Vignes,Colmar,Appartement,388,1368000,2,2021-05-25
V2014,Chemin Victor Hugo,Colmar,Appartement,453,1610500,5,2022-05-01
V2015,Avenue des Lilas,Colmar,Appartement,406,1451000,6,2021-11-30
V2016,Allée de l'Opéra,Colmar,Appartement,291,1033500,3,2023-09-08
V2017,Allée de la Gare,Colmar,Appartement,230,830000,5,2021-04-20
V2018,Boulevard de Bellevue,Colmar,Appartement,403,1435500,5,2020-05-10
V2019,Avenue de l'Opéra,Colmar,Appartement,394,1384000,1,2020-02-12
V2020,Place de la Liberté,Colmar,Appartement,214,769000,4,2023-05-02
V2021,Rue de la Liberté,Colmar,Appartement,78,298000,5,2021-08-29
V2022,Place Victor Hugo,Drancy,Villa,209,1137250,8,2022-06-20
V2023,Boulevard du Parc,Drancy,Villa,173,928250,4,2023-03-21
V2024,Boulevard Jean Jaurès,Drancy,Villa,280,1490000,4,2022-10-28
V2025,Allée de la Paix,Drancy,Villa,119,639750,3,2023-10-25
V2026,Chemin de la Gare,Drancy,Villa,287,1511750,1,2022-06-07
V2027,Rue Jean Jaurès,Drancy,Villa,445,2381250,9,2022-05-15
V2028,Quai du Parc,Drancy,Villa,300,1610000,7,2020-12-23
V2029,Allée Jean Jaurès,Drancy,Villa,175,948750,6,2023-03-16
V2030,Chemin de l'Église,Drancy,Villa,44,256000,5,2022-08-15
V2031,Rue de la République,Drancy,Villa,114,618500,4,2021-05-10
V2032,Allée des Fleurs,Drancy,Maison,432,1824400,2,2021-09-07
V2033,Chemin de la République,Drancy,Maison,149,670800,9,2020-08-27
V2034,Place Saint-Martin,Drancy,Maison,254,1086800,4,2021-09-06
V2035,Allée de la Forêt,Drancy,Maison,70,314000,4,2020-09-13
V2036,Boulevard Saint-Martin,Drancy,Maison,232,984400,2,2022-06-13
V2037,Quai du Lac,Drancy,Maison,223,966600,6,2020-07-25
V2038,Rue de l'Église,Drancy,Maison,366,1587200,10,2023-01-15
V2039,Chemin de la Liberté,Drancy,Maison,36,186200,7,2020-10-19
V2040,Avenue de la Paix,Drancy,Maison,67,316400,7,2020-04-16
V2041,Allée de la Mairie,Drancy,Maison,386,1656200,7,2021-11-27
V2042,Place Saint-Martin,Drancy,Appartement,109,431500,10,2022-03-26
V2043,Place des Lilas,Drancy,Appartement,238,873000,8,2021-04-05
V2044,Avenue des Lilas,Drancy,Appartement,118,423000,2,2023-12-09
V2045,Rue de Bellevue,Drancy,Appartement,180,665000,7,2022-08-02
V2046,Avenue des Fleurs,Drancy,Appartement,189,676500,3,2021-08-30
V2047,Avenue de la Mairie,Drancy,Appartement,281,993500,2,2021-05-30
V2048,Boulevard de la Liberté,Drancy,Appartement,459,1621500,3,2021-05-16
V2049,Avenue Victor Hugo,Drancy,Appartement,89,361500,10,2021-05-24
V2050,Chemin du Moulin,Drancy,Appartement,171,618500,4,2022-11-02
V2051,Rue des Fleurs,Drancy,Appartement,298,1083000,8,2023-12-04
V2052,Chemin de la Gare,Mérignac,Villa,381,2025250,5,2020-03-30
V2053,Place de l'Église,Mérignac,Villa,179,984750,9,2023-02-27
V2054,Avenue des Vignes,Mérignac,Villa,135,753750,9,2023-04-18
V2055,Place du Parc,Mérignac,Villa,173,948250,8,2023-08-08
V2056,Allée des Vignes,Mérignac,Villa,395,2123750,10,2022-01-26
V2057,Quai de la Liberté,Mérignac,Villa,431,2302750,8,2023-12-26
V2058,Allée des Fleurs,Mérignac,Villa,159,844750,2,2023-02-06
V2059,Place de Bellevue,Mérignac,Villa,60,335000,4,2022-06-12
V2060,Boulevard de l'Église,Mérignac,Villa,228,1247000,10,2022-09-28
V2061,Rue de la Forêt,Mérignac,Villa,48,267000,3,2020-11-07
V2062,Avenue des Vignes,Mérignac,Maison,326,1414200,9,2021-03-23
V2063,Place du Moulin,Mérignac,Maison,188,834600,9,2021-12-12
V2064,Avenue de la Forêt,Mérignac,Maison,446,1898200,5,2022-02-04
V2065,Allée de la Mairie,Mérignac,Maison,260,1122000,6,2022-05-27
V2066,Allée des Vignes,Mérignac,Maison,167,711400,2,2022-01-12
